Time,BRENT_PRICE,BRENT_PRICE_t1,logBP,logBP_t1,Diff_BP,OilNewsShock,OilSurprise
2016-08-01,45.8430434782609,44.9519047619048,382.522346370735,380.559313514563,1.96303285617211,0.118927410516986,0
2016-09-01,46.5677272727273,45.8430434782609,384.090775341405,382.522346370735,1.5684289706694,0.248704472836713,1.47272978979002
2016-10-01,49.522380952381,46.5677272727273,390.242470784209,384.090775341405,6.15169544280457,0.410930568320796,0
2016-11-01,44.7340909090909,49.522380952381,380.073587110068,390.242470784209,-10.1688836741411,-0.579379705161761,7.91404059403762
2016-12-01,53.365,44.7340909090909,397.715510036593,380.073587110068,17.6419229265248,0.708684539310276,2.04045796217801
2017-01-01,54.5940909090909,53.365,399.992565178587,397.715510036593,2.27705514199465,0.0890165340870487,0
2017-02-01,54.8695,54.5940909090909,400.495763858176,399.992565178587,0.503198679588706,-0.031790324047543,0
2017-03-01,51.5891304347826,54.8695,394.331099980888,400.495763858176,-6.16466387728843,-1.44250630419612,0
2017-04-01,52.445,51.5891304347826,395.976500141357,394.331099980888,1.64540016046897,0.21703780157456,0
2017-05-01,50.3265217391304,52.445,391.853220930278,395.976500141357,-4.12327921107914,-0.832899733937129,-4.41644778310952
2017-06-01,46.3681818181818,50.3265217391304,383.661348733016,391.853220930278,-8.19187219726183,-0.264209640996027,0
2017-07-01,48.4785714285714,46.3681818181818,388.112187409445,383.661348733016,4.45083867642961,-0.144993403470565,0
2017-08-01,51.704347826087,48.4785714285714,394.554187519479,388.112187409445,6.44200011003392,-0.152075741439223,0
2017-09-01,56.1528571428571,51.704347826087,402.807756400134,394.554187519479,8.25356888065431,0.324437067244886,0
2017-10-01,57.5077272727273,56.1528571428571,405.191932612591,402.807756400134,2.38417621245759,-0.34861097785559,0
2017-11-01,62.7140909090909,57.5077272727273,413.858615778186,405.191932612591,8.66668316559469,0.125568135197387,0.216309016931835
2017-12-01,64.3961904761905,62.7140909090909,416.505447726421,413.858615778186,2.64683194823556,-0.111732894632232,0
